ThesName;KeyName_de;KeyName_en;AbsolutePath
ÖFOS;403015 Hygiene (VeterinÖrmedizin);403015 Veterinary hygiene;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403016 Immunologie (VeterinÖrmedizin);403016 Veterinary immunology;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403017 Interne Medizin (VeterinÖrmedizin);403017 Veterinary internal medicine;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403018 Labordiagnostik (VeterinÖrmedizin);403018 Veterinary laboratory diagnostics;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403019 Medizinische Biochemie (VeterinÖrmedizin);403019 Veterinary medical biochemistry;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403020 Medizinische Chemie (VeterinÖrmedizin);403020 Veterinary medical chemistry;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403021 Neurologie (VeterinÖrmedizin);403021 Veterinary neurology;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403022 OrthopÖdie (VeterinÖrmedizin);403022 Veterinary orthopaedics;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403023 Parasitologie (VeterinÖrmedizin);403023 Veterinary parasitology;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403024 Pathologie (VeterinÖrmedizin);403024 Veterinary pathology;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403025 Pharmakologie (VeterinÖrmedizin);403025 Veterinary pharmacology;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403026 Physiologie (VeterinÖrmedizin);403026 Veterinary physiology;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403027 Phytotherapie (VeterinÖrmedizin);403027 Veterinary phytotherapy;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403028 TierernÖhrung;403028 Animal nutrition;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403029 TierseuchenbekÖmpfung;403029 Control of animal diseases;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403030 Toxikologie (VeterinÖrmedizin);403030 Veterinary toxicology;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403031 Virologie (VeterinÖrmedizin);403031 Veterinary virology;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403032 Zahnheilkunde (VeterinÖrmedizin);403032 Veterinary dentistry;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;403033 Regenerative Medizin (VeterinÖrmedizin);403033 Veterinary regenerative medicine;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/403 VeterinÖrmedizin/4030 VeterinÖrmedizin
ÖFOS;404 Agrarbiotechnologie, Lebensmittelbiotechnologie;404 Agrarbiotechnologie, Lebensmittelbiotechnologie;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN
ÖFOS;4040 Agrarbiotechnologie, Lebensmittelbiotechnologie;4040 Agrarbiotechnologie, Lebensmittelbiotechnologie;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/404 Agrarbiotechnologie, Lebensmittelbiotechnologie
ÖFOS;404001 Agrarbiotechnologie;404001 Agricultural biotechnology;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/404 Agrarbiotechnologie, Lebensmittelbiotechnologie/4040 Agrarbiotechnologie, Lebensmittelbiotechnologie
ÖFOS;404002 Biopharming;404002 Biopharming;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/404 Agrarbiotechnologie, Lebensmittelbiotechnologie/4040 Agrarbiotechnologie, Lebensmittelbiotechnologie
ÖFOS;404003 Ethik in der Agrar- und Lebensmittelbiotechnologie;404003 Agricultural and food biotechnology related ethics;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/404 Agrarbiotechnologie, Lebensmittelbiotechnologie/4040 Agrarbiotechnologie, Lebensmittelbiotechnologie
ÖFOS;404004 Fermentation;404004 Fermentation;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/404 Agrarbiotechnologie, Lebensmittelbiotechnologie/4040 Agrarbiotechnologie, Lebensmittelbiotechnologie
ÖFOS;404005 GÖrungstechnologie;404005 Fermentation technology;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/404 Agrarbiotechnologie, Lebensmittelbiotechnologie/4040 Agrarbiotechnologie, Lebensmittelbiotechnologie
ÖFOS;404006 Gentechnik;404006 Genetic engineering;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/404 Agrarbiotechnologie, Lebensmittelbiotechnologie/4040 Agrarbiotechnologie, Lebensmittelbiotechnologie
ÖFOS;404007 Lebensmittelbiotechnologie;404007 Food biotechnology;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/404 Agrarbiotechnologie, Lebensmittelbiotechnologie/4040 Agrarbiotechnologie, Lebensmittelbiotechnologie
ÖFOS;405 Andere Agrarwissenschaften;405 Andere Agrarwissenschaften;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN
ÖFOS;4050 Andere Agrarwissenschaften;4050 Andere Agrarwissenschaften;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/405 Andere Agrarwissenschaften
ÖFOS;405001 AgrarÖkologie;405001 Agroecology;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/405 Andere Agrarwissenschaften/4050 Andere Agrarwissenschaften
ÖFOS;405002 AgrarÖkonomie;405002 Agricultural economics;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/405 Andere Agrarwissenschaften/4050 Andere Agrarwissenschaften
ÖFOS;405003 Agrarpolitik;405003 Agricultural policy;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/405 Andere Agrarwissenschaften/4050 Andere Agrarwissenschaften
ÖFOS;405004 Nachhaltige Landwirtschaft;405004 Sustainable agriculture;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/405 Andere Agrarwissenschaften/4050 Andere Agrarwissenschaften
ÖFOS;405005 Wildtierkunde;405005 Wildlife science;4 - AGRARWISSENSCHAFTEN, VETERINÖRMEDIZIN/405 Andere Agrarwissenschaften/4050 Andere Agrarwissenschaften
ÖFOS;5 - SOZIALWISSENSCHAFTEN;5 - SOZIALWISSENSCHAFTEN;
ÖFOS;501 Psychologie;501 Psychologie;5 - SOZIALWISSENSCHAFTEN
ÖFOS;5010 Psychologie;5010 Psychologie;5 - SOZIALWISSENSCHAFTEN/501 Psychologie
ÖFOS;501001 Allgemeine Psychologie;501001 General psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501002 Angewandte Psychologie;501002 Applied psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501003 Arbeitspsychologie;501003 Occupational psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501004 Differentielle Psychologie;501004 Differential psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501005 Entwicklungspsychologie;501005 Developmental psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501006 Experimentalpsychologie;501006 Experimental psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501007 Geschichte der Psychologie;501007 History of psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501008 Gruppendynamik;501008 Group dynamics;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501009 Kinder- und Jugendpsychologie;501009 Child and adolescent psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501010 Klinische Psychologie;501010 Clinical psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501011 Kognitionspsychologie;501011 Cognitive psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501012 Medienpsychologie;501012 Media psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501013 Motivationspsychologie;501013 Motivational psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501014 Neuropsychologie;501014 Neuropsychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501015 Organisationspsychologie;501015 Organisational psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501016 PÖdagogische Psychologie;501016 Educational psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501017 Psychoanalyse;501017 Psychoanalysis;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501018 Psychologische Diagnostik;501018 Psychological diagnostics;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501019 Psychotherapie;501019 Psychotherapy;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501020 Rechtspsychologie;501020 Legal psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501021 Sozialpsychologie;501021 Social psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501022 Suizidologie;501022 Suicidology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501023 Tiefenpsychologie;501023 Depth psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501024 Verhaltenstherapie;501024 Behavioural therapy;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501025 Verkehrspsychologie;501025 Traffic psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501026 Wahrnehmungspsychologie;501026 Psychology of perception;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501027 Musiktherapie;501027 Music therapy;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501028 Psychosoziale Notfallversorgung (PSNV);501028 Psychosocial support in emergencies;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501029 Wirtschaftspsychologie;501029 Economic psychology;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;501030 Kognitionswissenschaft;501030 Cognitive science;5 - SOZIALWISSENSCHAFTEN/501 Psychologie/5010 Psychologie
ÖFOS;502 Wirtschaftswissenschaften;502 Wirtschaftswissenschaften;5 - SOZIALWISSENSCHAFTEN
ÖFOS;5020 Wirtschaftswissenschaften;5020 Wirtschaftswissenschaften;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften
ÖFOS;502001 Arbeitsmarktpolitik;502001 Labour market policy;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502002 Arbeitsmarkttheorie;502002 Labour economics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502003 AuÖenhandel;502003 Foreign trade;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502004 Bankbetriebslehre;502004 Banking management;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502005 BildungsÖkonomie;502005 Economics of education;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502006 Controlling;502006 Controlling;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502007 E-Commerce;502007 E-commerce;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502008 EntwicklungsÖkonomie;502008 Development economics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502009 Finanzwirtschaft;502009 Corporate finance;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502010 Finanzwissenschaft;502010 Public finance;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502011 Genossenschaftswesen;502011 Cooperative systems;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502012 Industriebetriebslehre;502012 Industrial management;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502013 IndustrieÖkonomik;502013 Industrial economics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502014 Innovationsforschung;502014 Innovation research;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502015 Innovationsmanagement;502015 Innovation management;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502016 KMU-Forschung;502016 SME-research;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502017 Logistik;502017 Logistics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502018 MakroÖkonomie;502018 Macroeconomics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502019 Marketing;502019 Marketing;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502020 Marktforschung;502020 Market research;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502021 MikroÖkonomie;502021 Microeconomics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502022 Nachhaltiges Wirtschaften;502022 Sustainable economics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502023 NPO-Forschung;502023 NPO research;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502024 Öffentliche Wirtschaft;502024 Public economy;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502025 Ökonometrie;502025 Econometrics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502026 Personalmanagement;502026 Human resource management;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502027 Politische Ökonomie;502027 Political economy;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502028 Produktionswirtschaft;502028 Production management;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502029 Produktmanagement;502029 Product management;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502030 Projektmanagement;502030 Project management;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502031 Public Management;502031 Public management;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502032 QualitÖtsmanagement;502032 Quality management;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502033 Rechnungswesen;502033 Accounting;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502034 RegulierungsÖkonomik;502034 Regulatory economics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502035 Revisions- und Treuhandwesen;502035 Auditing and trusts;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502036 Risikomanagement;502036 Risk management;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502037 Standortplanung;502037 Location planning;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502038 Steuerlehre;502038 Taxation;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502039 Strukturpolitik;502039 Structural policy;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502040 Tourismusforschung;502040 Tourism research;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502041 Umweltmanagement;502041 Environmental management;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502042 UmweltÖkonomie;502042 Environmental economics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502043 Unternehmensberatung;502043 Business consultancy;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502044 UnternehmensfÖhrung;502044 Business management;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502045 VerhaltensÖkonomie;502045 Behavioural economics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502046 Volkswirtschaftspolitik;502046 Economic policy;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502047 Volkswirtschaftstheorie;502047 Economic theory;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502048 Wirtschaftsethik;502048 Business ethics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502049 Wirtschaftsgeschichte;502049 Economic history;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502050 Wirtschaftsinformatik;502050 Business informatics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502051 Wirtschaftsstatistik;502051 Economic statistics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502052 Betriebswirtschaftslehre;502052 Business administration;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502053 Volkswirtschaftslehre;502053 Economics;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;502054 Entrepreneurship;502054 Entrepreneurship;5 - SOZIALWISSENSCHAFTEN/502 Wirtschaftswissenschaften/5020 Wirtschaftswissenschaften
ÖFOS;503 Erziehungswissenschaften;503 Erziehungswissenschaften;5 - SOZIALWISSENSCHAFTEN
ÖFOS;5030 Erziehungswissenschaften;5030 Erziehungswissenschaften;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften
ÖFOS;503001 Allgemeine PÖdagogik;503001 General education;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503002 Angewandte PÖdagogik;503002 Applied education;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503003 Begabungsforschung;503003 Talent research;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503004 Berufskunde;503004 Vocational studies;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503005 BerufspÖdagogik;503005 Vocational education;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503006 Bildungsforschung;503006 Educational research;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503007 Didaktik;503007 Didactics;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503008 E-Learning;503008 E-learning;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503009 Erwachsenenbildung;503009 Adult education;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503010 Fachdidaktik Agrarwissenschaften, VeterinÖrmedizin;503010 Subject didactics of agricultural sciences, veterinary medicine;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503011 Fachdidaktik Geisteswissenschaften;503011 Subject didactics of humanities;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503012 Fachdidaktik Humanmedizin, Gesundheitswissenschaften;503012 Subject didactics of human medicine and health sciences;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503013 Fachdidaktik Naturwissenschaften;503013 Subject didactics of natural sciences;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503014 Fachdidaktik Sozialwissenschaften;503014 Subject didactics of social sciences;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503015 Fachdidaktik Technische Wissenschaften;503015 Subject didactics of technical sciences;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503016 FreizeitpÖdagogik;503016 Leisure education;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503017 Geschichte der PÖdagogik;503017 History of education;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503018 Hochschuldidaktik;503018 University didactics;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503019 KunstpÖdagogik;503019 Art education;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503020 MedienpÖdagogik;503020 Media education;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503021 MuseumspÖdagogik;503021 Museum education;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503022 MusikpÖdagogik;503022 Music education;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503023 Qualifikationsforschung;503023 Qualification research;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503024 ReligionspÖdagogik;503024 Religious education;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503025 SchulpÖdagogik;503025 School pedagogy;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503026 Sonder- und HeilpÖdagogik;503026 Orthopaedagogy;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503027 SozialpÖdagogik;503027 Social pedagogy;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503028 SportpÖdagogik;503028 Sport pedagogy;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503029 Sprachlehrforschung;503029 Language teaching research;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503030 WirtschaftspÖdagogik;503030 Business education;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
ÖFOS;503031 ElementarpÖdagogik;503031 Elementary pedagogy;5 - SOZIALWISSENSCHAFTEN/503 Erziehungswissenschaften/5030 Erziehungswissenschaften
